================================================================
  Route 3 (multitask)  GPU=6  TRACK=Track1
  thresholds=3,5,10,15  pos_weight=[0.5,8.0]
  mask_min_pos=5  multitask_mode=ord_bin_ter
  loss_weights=1.0,0.15,0.30,0.05,0.10  phq_warmup=30
  bin_boundary=5  ter_boundaries=5,10
2026-05-15 16:17:16,659 - INFO - Epoch 22/300 [Multitask] | train_loss=1.428789 | parts ord=1.0614 bin=0.6618 ter=0.8859 phq=0.0000 cons=0.0239 | [log1p] ccc=0.0024 rmse=3.9816 mae=3.4469 | [PHQ-9] ccc=0.0024 rmse=3.98 mae=3.45 pred_mean=5.28 pred_std=0.21
2026-05-15 16:17:17,855 - INFO - Epoch 23/300 [Multitask] | train_loss=1.526279 | parts ord=1.1399 bin=0.6592 ter=0.9519 phq=0.0000 cons=0.0198 | [log1p] ccc=0.0018 rmse=3.8907 mae=3.3096 | [PHQ-9] ccc=0.0018 rmse=3.89 mae=3.31 pred_mean=4.97 pred_std=0.22
2026-05-15 16:17:19,093 - INFO - Epoch 24/300 [Multitask] | train_loss=1.533238 | parts ord=1.1479 bin=0.6832 ter=0.9366 phq=0.0000 cons=0.0192 | [log1p] ccc=-0.0000 rmse=3.8981 mae=3.3196 | [PHQ-9] ccc=-0.0000 rmse=3.90 mae=3.32 pred_mean=4.98 pred_std=0.24
2026-05-15 16:17:20,559 - INFO - Epoch 25/300 [Multitask] | train_loss=1.515632 | parts ord=1.1347 bin=0.6898 ter=0.9187 phq=0.0000 cons=0.0185 | [log1p] ccc=-0.0004 rmse=3.8960 mae=3.3187 | [PHQ-9] ccc=-0.0004 rmse=3.90 mae=3.32 pred_mean=4.97 pred_std=0.25
2026-05-15 16:17:21,987 - INFO - Epoch 26/300 [Multitask] | train_loss=1.481903 | parts ord=1.0848 bin=0.7316 ter=0.9504 phq=0.0000 cons=0.0223 | [log1p] ccc=-0.0027 rmse=3.9129 mae=3.3403 | [PHQ-9] ccc=-0.0027 rmse=3.91 mae=3.34 pred_mean=5.01 pred_std=0.28
2026-05-15 16:17:23,403 - INFO - Epoch 27/300 [Multitask] | train_loss=1.470642 | parts ord=1.1047 bin=0.6771 ter=0.8753 phq=0.0000 cons=0.0176 | [log1p] ccc=-0.0066 rmse=3.9001 mae=3.3153 | [PHQ-9] ccc=-0.0066 rmse=3.90 mae=3.32 pred_mean=4.93 pred_std=0.29
2026-05-15 16:17:24,625 - INFO - Epoch 28/300 [Multitask] | train_loss=1.506735 | parts ord=1.1417 bin=0.6543 ter=0.8841 phq=0.0000 cons=0.0164 | [log1p] ccc=-0.0053 rmse=3.8598 mae=3.2485 | [PHQ-9] ccc=-0.0053 rmse=3.86 mae=3.25 pred_mean=4.76 pred_std=0.31
2026-05-15 16:17:26,061 - INFO - Epoch 29/300 [Multitask] | train_loss=1.399011 | parts ord=1.0605 bin=0.6661 ter=0.7897 phq=0.0000 cons=0.0173 | [log1p] ccc=-0.0060 rmse=3.8425 mae=3.2109 | [PHQ-9] ccc=-0.0060 rmse=3.84 mae=3.21 pred_mean=4.66 pred_std=0.32
2026-05-15 16:17:27,507 - INFO - Epoch 30/300 [Multitask] | train_loss=1.651575 | parts ord=1.1481 bin=0.6811 ter=0.8832 phq=2.6971 cons=0.0154 | [log1p] ccc=-0.0063 rmse=3.8063 mae=3.1161 | [PHQ-9] ccc=-0.0063 rmse=3.81 mae=3.12 pred_mean=4.42 pred_std=0.33
2026-05-15 16:17:29,001 - INFO - Epoch 31/300 [Multitask] | train_loss=1.599016 | parts ord=1.1300 bin=0.6682 ter=0.8140 phq=2.4649 cons=0.0131 | [log1p] ccc=-0.0059 rmse=3.7968 mae=3.0790 | [PHQ-9] ccc=-0.0059 rmse=3.80 mae=3.08 pred_mean=4.32 pred_std=0.36
2026-05-15 16:17:30,375 - INFO - Epoch 32/300 [Multitask] | train_loss=1.599770 | parts ord=1.1048 bin=0.6440 ter=0.8712 phq=2.7038 cons=0.0180 | [log1p] ccc=-0.0019 rmse=3.7837 mae=3.0330 | [PHQ-9] ccc=-0.0019 rmse=3.78 mae=3.03 pred_mean=4.23 pred_std=0.39
2026-05-15 16:17:31,645 - INFO - Epoch 33/300 [Multitask] | train_loss=1.558343 | parts ord=1.0869 bin=0.6440 ter=0.8311 phq=2.4808 cons=0.0149 | [log1p] ccc=-0.0037 rmse=3.7773 mae=2.9678 | [PHQ-9] ccc=-0.0037 rmse=3.78 mae=2.97 pred_mean=4.00 pred_std=0.40
2026-05-15 16:17:32,960 - INFO - Epoch 34/300 [Multitask] | train_loss=1.493063 | parts ord=1.0415 bin=0.6313 ter=0.8316 phq=2.1217 cons=0.0128 | [log1p] ccc=-0.0064 rmse=3.7883 mae=2.9262 | [PHQ-9] ccc=-0.0064 rmse=3.79 mae=2.93 pred_mean=3.81 pred_std=0.43
2026-05-15 16:17:33,697 - INFO - Epoch 35/300 [Multitask] | train_loss=1.507585 | parts ord=1.0779 bin=0.6012 ter=0.7550 phq=2.2379 cons=0.0113 | [log1p] ccc=-0.0034 rmse=3.7964 mae=2.8777 | [PHQ-9] ccc=-0.0034 rmse=3.80 mae=2.88 pred_mean=3.64 pred_std=0.47
2026-05-15 16:17:34,522 - INFO - Epoch 36/300 [Multitask] | train_loss=1.559944 | parts ord=1.1299 bin=0.5439 ter=0.8052 phq=2.1130 cons=0.0121 | [log1p] ccc=-0.0131 rmse=3.8207 mae=2.9236 | [PHQ-9] ccc=-0.0131 rmse=3.82 mae=2.92 pred_mean=3.72 pred_std=0.55
2026-05-15 16:17:35,385 - INFO - Epoch 37/300 [Multitask] | train_loss=1.407564 | parts ord=1.0288 bin=0.5259 ter=0.6661 phq=1.9823 cons=0.0092 | [log1p] ccc=-0.0200 rmse=3.8454 mae=3.0405 | [PHQ-9] ccc=-0.0200 rmse=3.85 mae=3.04 pred_mean=3.97 pred_std=0.66
2026-05-15 16:17:36,178 - INFO - Epoch 38/300 [Multitask] | train_loss=1.342608 | parts ord=0.9681 bin=0.4640 ter=0.6921 phq=1.9278 cons=0.0088 | [log1p] ccc=-0.0016 rmse=3.8204 mae=2.9353 | [PHQ-9] ccc=-0.0016 rmse=3.82 mae=2.94 pred_mean=3.68 pred_std=0.67
2026-05-15 16:17:36,914 - INFO - Epoch 39/300 [Multitask] | train_loss=1.263626 | parts ord=0.9117 bin=0.4129 ter=0.6621 phq=1.8074 cons=0.0100 | [log1p] ccc=-0.0047 rmse=3.8474 mae=3.0017 | [PHQ-9] ccc=-0.0047 rmse=3.85 mae=3.00 pred_mean=3.76 pred_std=0.80
2026-05-15 16:17:37,650 - INFO - Epoch 40/300 [Multitask] | train_loss=1.198699 | parts ord=0.8742 bin=0.3759 ter=0.5959 phq=1.7663 cons=0.0101 | [log1p] ccc=0.0030 rmse=3.8554 mae=2.9718 | [PHQ-9] ccc=0.0030 rmse=3.86 mae=2.97 pred_mean=3.69 pred_std=0.89
2026-05-15 16:17:38,524 - INFO - Epoch 41/300 [Multitask] | train_loss=1.091634 | parts ord=0.8102 bin=0.3308 ter=0.5002 phq=1.6165 cons=0.0092 | [log1p] ccc=0.0186 rmse=3.8952 mae=3.0844 | [PHQ-9] ccc=0.0186 rmse=3.90 mae=3.08 pred_mean=3.95 pred_std=1.19
2026-05-15 16:17:39,844 - INFO - Epoch 42/300 [Multitask] | train_loss=1.018720 | parts ord=0.7558 bin=0.2839 ter=0.4767 phq=1.5280 cons=0.0089 | [log1p] ccc=-0.0318 rmse=4.0226 mae=3.1215 | [PHQ-9] ccc=-0.0318 rmse=4.02 mae=3.12 pred_mean=3.69 pred_std=1.25
2026-05-15 16:17:40,970 - INFO - Epoch 43/300 [Multitask] | train_loss=0.928543 | parts ord=0.6900 bin=0.2209 ter=0.4523 phq=1.3728 cons=0.0104 | [log1p] ccc=-0.0058 rmse=4.0210 mae=3.0970 | [PHQ-9] ccc=-0.0058 rmse=4.02 mae=3.10 pred_mean=3.62 pred_std=1.38
2026-05-15 16:17:42,163 - INFO - Epoch 44/300 [Multitask] | train_loss=0.871132 | parts ord=0.6530 bin=0.1807 ter=0.4062 phq=1.3641 cons=0.0099 | [log1p] ccc=0.0090 rmse=4.0607 mae=3.0697 | [PHQ-9] ccc=0.0090 rmse=4.06 mae=3.07 pred_mean=3.44 pred_std=1.53
2026-05-15 16:17:43,448 - INFO - Epoch 45/300 [Multitask] | train_loss=0.820429 | parts ord=0.6167 bin=0.1614 ter=0.3667 phq=1.3644 cons=0.0127 | [log1p] ccc=-0.0160 rmse=4.1628 mae=3.1309 | [PHQ-9] ccc=-0.0160 rmse=4.16 mae=3.13 pred_mean=3.19 pred_std=1.56
2026-05-15 16:17:44,833 - INFO - Epoch 46/300 [Multitask] | train_loss=0.753633 | parts ord=0.5721 bin=0.1154 ter=0.3237 phq=1.3179 cons=0.0121 | [log1p] ccc=0.0099 rmse=4.1547 mae=3.1236 | [PHQ-9] ccc=0.0099 rmse=4.15 mae=3.12 pred_mean=3.22 pred_std=1.69
2026-05-15 16:17:45,850 - INFO - Epoch 47/300 [Multitask] | train_loss=0.743102 | parts ord=0.5761 bin=0.0864 ter=0.2874 phq=1.3222 cons=0.0166 | [log1p] ccc=-0.0146 rmse=4.2649 mae=3.1798 | [PHQ-9] ccc=-0.0146 rmse=4.26 mae=3.18 pred_mean=2.90 pred_std=1.67
2026-05-15 16:17:47,050 - INFO - Epoch 48/300 [Multitask] | train_loss=0.673958 | parts ord=0.5086 bin=0.0748 ter=0.2875 phq=1.3271 cons=0.0150 | [log1p] ccc=-0.0244 rmse=4.3113 mae=3.2088 | [PHQ-9] ccc=-0.0244 rmse=4.31 mae=3.21 pred_mean=2.87 pred_std=1.71
2026-05-15 16:17:48,114 - INFO - Epoch 49/300 [Multitask] | train_loss=0.640412 | parts ord=0.4784 bin=0.0497 ter=0.2775 phq=1.3886 cons=0.0185 | [log1p] ccc=-0.0139 rmse=4.2965 mae=3.2270 | [PHQ-9] ccc=-0.0139 rmse=4.30 mae=3.23 pred_mean=3.13 pred_std=1.87
2026-05-15 16:17:49,116 - INFO - Epoch 50/300 [Multitask] | train_loss=0.625340 | parts ord=0.4640 bin=0.0510 ter=0.2972 phq=1.2532 cons=0.0185 | [log1p] ccc=-0.0259 rmse=4.3666 mae=3.2476 | [PHQ-9] ccc=-0.0259 rmse=4.37 mae=3.25 pred_mean=2.76 pred_std=1.77
2026-05-15 16:17:50,309 - INFO - Epoch 51/300 [Multitask] | train_loss=0.644643 | parts ord=0.4897 bin=0.0338 ter=0.2642 phq=1.3758 cons=0.0182 | [log1p] ccc=-0.0021 rmse=4.3612 mae=3.2013 | [PHQ-9] ccc=-0.0021 rmse=4.36 mae=3.20 pred_mean=2.66 pred_std=1.81
2026-05-15 16:17:51,255 - INFO - Epoch 52/300 [Multitask] | train_loss=0.587781 | parts ord=0.4349 bin=0.0333 ter=0.2511 phq=1.4189 cons=0.0163 | [log1p] ccc=0.0432 rmse=4.2406 mae=3.0948 | [PHQ-9] ccc=0.0432 rmse=4.24 mae=3.09 pred_mean=2.92 pred_std=1.92
2026-05-15 16:17:52,376 - INFO - Epoch 53/300 [Multitask] | train_loss=0.579962 | parts ord=0.4187 bin=0.0302 ter=0.2867 phq=1.3753 cons=0.0194 | [log1p] ccc=-0.0021 rmse=4.4077 mae=3.2188 | [PHQ-9] ccc=-0.0021 rmse=4.41 mae=3.22 pred_mean=2.53 pred_std=1.83
2026-05-15 16:17:53,364 - INFO - Epoch 54/300 [Multitask] | train_loss=0.608087 | parts ord=0.4489 bin=0.0330 ter=0.2885 phq=1.3199 cons=0.0172 | [log1p] ccc=0.0015 rmse=4.4326 mae=3.2063 | [PHQ-9] ccc=0.0015 rmse=4.43 mae=3.21 pred_mean=2.41 pred_std=1.81
2026-05-15 16:17:54,404 - INFO - Epoch 55/300 [Multitask] | train_loss=0.599761 | parts ord=0.4466 bin=0.0230 ter=0.2572 phq=1.4132 cons=0.0193 | [log1p] ccc=0.0618 rmse=4.2585 mae=3.0612 | [PHQ-9] ccc=0.0618 rmse=4.26 mae=3.06 pred_mean=2.72 pred_std=1.94
2026-05-15 16:17:55,684 - INFO - Epoch 56/300 [Multitask] | train_loss=0.589707 | parts ord=0.4353 bin=0.0231 ter=0.2696 phq=1.3634 cons=0.0189 | [log1p] ccc=-0.0165 rmse=4.5090 mae=3.2781 | [PHQ-9] ccc=-0.0165 rmse=4.51 mae=3.28 pred_mean=2.70 pred_std=2.10
2026-05-15 16:17:56,716 - INFO - Epoch 57/300 [Multitask] | train_loss=0.534395 | parts ord=0.3830 bin=0.0173 ter=0.2773 phq=1.2666 cons=0.0228 | [log1p] ccc=0.0542 rmse=4.3099 mae=3.0002 | [PHQ-9] ccc=0.0542 rmse=4.31 mae=3.00 pred_mean=3.14 pred_std=2.22
2026-05-15 16:17:57,980 - INFO - Epoch 58/300 [Multitask] | train_loss=0.554808 | parts ord=0.3794 bin=0.0857 ter=0.3059 phq=1.3763 cons=0.0192 | [log1p] ccc=0.0549 rmse=4.3503 mae=3.0423 | [PHQ-9] ccc=0.0549 rmse=4.35 mae=3.04 pred_mean=3.09 pred_std=2.29
2026-05-15 16:17:59,068 - INFO - Epoch 59/300 [Multitask] | train_loss=0.525713 | parts ord=0.3665 bin=0.0504 ter=0.2818 phq=1.3082 cons=0.0174 | [log1p] ccc=0.0737 rmse=4.2584 mae=3.0188 | [PHQ-9] ccc=0.0737 rmse=4.26 mae=3.02 pred_mean=2.68 pred_std=1.98
2026-05-15 16:18:00,216 - INFO - Epoch 60/300 [Multitask] | train_loss=0.536761 | parts ord=0.3779 bin=0.0654 ter=0.2774 phq=1.2689 cons=0.0235 | [log1p] ccc=0.0947 rmse=4.1659 mae=2.9422 | [PHQ-9] ccc=0.0947 rmse=4.17 mae=2.94 pred_mean=2.96 pred_std=2.04
2026-05-15 16:18:01,524 - INFO - Epoch 61/300 [Multitask] | train_loss=0.511272 | parts ord=0.3733 bin=0.0223 ter=0.2554 phq=1.1219 cons=0.0192 | [log1p] ccc=0.0373 rmse=4.2809 mae=3.0721 | [PHQ-9] ccc=0.0373 rmse=4.28 mae=3.07 pred_mean=2.95 pred_std=2.00
2026-05-15 16:18:02,652 - INFO - Epoch 62/300 [Multitask] | train_loss=0.558656 | parts ord=0.3815 bin=0.0919 ter=0.3168 phq=1.3297 cons=0.0185 | [log1p] ccc=0.0970 rmse=4.1282 mae=2.8260 | [PHQ-9] ccc=0.0970 rmse=4.13 mae=2.83 pred_mean=3.08 pred_std=2.02
2026-05-15 16:18:03,894 - INFO - Epoch 63/300 [Multitask] | train_loss=0.529864 | parts ord=0.3680 bin=0.1019 ter=0.2821 phq=1.2009 cons=0.0190 | [log1p] ccc=0.0377 rmse=4.4194 mae=3.1269 | [PHQ-9] ccc=0.0377 rmse=4.42 mae=3.13 pred_mean=2.24 pred_std=1.83
2026-05-15 16:18:04,913 - INFO - Epoch 64/300 [Multitask] | train_loss=0.457760 | parts ord=0.3018 bin=0.0645 ter=0.2838 phq=1.1708 cons=0.0261 | [log1p] ccc=0.0484 rmse=4.4026 mae=3.1325 | [PHQ-9] ccc=0.0484 rmse=4.40 mae=3.13 pred_mean=2.23 pred_std=1.84
2026-05-15 16:18:06,090 - INFO - Epoch 65/300 [Multitask] | train_loss=0.501041 | parts ord=0.3471 bin=0.0711 ter=0.2819 phq=1.1393 cons=0.0173 | [log1p] ccc=0.0495 rmse=4.2311 mae=3.0793 | [PHQ-9] ccc=0.0495 rmse=4.23 mae=3.08 pred_mean=3.08 pred_std=2.01
2026-05-15 16:18:07,300 - INFO - Epoch 66/300 [Multitask] | train_loss=0.581797 | parts ord=0.3717 bin=0.1839 ter=0.3875 phq=1.2932 cons=0.0162 | [log1p] ccc=0.0833 rmse=4.2792 mae=3.0904 | [PHQ-9] ccc=0.0833 rmse=4.28 mae=3.09 pred_mean=2.40 pred_std=1.88
2026-05-15 16:18:08,552 - INFO - Epoch 67/300 [Multitask] | train_loss=0.503075 | parts ord=0.3335 bin=0.1430 ter=0.2967 phq=1.1381 cons=0.0218 | [log1p] ccc=0.0826 rmse=4.1726 mae=3.0020 | [PHQ-9] ccc=0.0826 rmse=4.17 mae=3.00 pred_mean=2.93 pred_std=1.97
2026-05-15 16:18:09,760 - INFO - Epoch 68/300 [Multitask] | train_loss=0.470058 | parts ord=0.3052 bin=0.0932 ter=0.3201 phq=1.0636 cons=0.0165 | [log1p] ccc=0.0580 rmse=4.1585 mae=2.9879 | [PHQ-9] ccc=0.0580 rmse=4.16 mae=2.99 pred_mean=3.28 pred_std=1.97
2026-05-15 16:18:10,869 - INFO - Epoch 69/300 [Multitask] | train_loss=0.500037 | parts ord=0.3292 bin=0.0979 ter=0.3193 phq=1.1696 cons=0.0189 | [log1p] ccc=0.0530 rmse=4.3796 mae=3.1746 | [PHQ-9] ccc=0.0530 rmse=4.38 mae=3.17 pred_mean=2.34 pred_std=1.90
2026-05-15 16:18:12,126 - INFO - Epoch 70/300 [Multitask] | train_loss=0.441918 | parts ord=0.2977 bin=0.0749 ter=0.2580 phq=1.0742 cons=0.0188 | [log1p] ccc=0.0085 rmse=4.4432 mae=3.1784 | [PHQ-9] ccc=0.0085 rmse=4.44 mae=3.18 pred_mean=3.85 pred_std=2.42
2026-05-15 16:18:13,147 - INFO - Epoch 71/300 [Multitask] | train_loss=0.468579 | parts ord=0.2923 bin=0.1420 ter=0.3407 phq=1.0087 cons=0.0232 | [log1p] ccc=0.0186 rmse=4.2465 mae=3.1728 | [PHQ-9] ccc=0.0186 rmse=4.25 mae=3.17 pred_mean=3.31 pred_std=1.98
2026-05-15 16:18:14,291 - INFO - Epoch 72/300 [Multitask] | train_loss=0.486652 | parts ord=0.3007 bin=0.1481 ter=0.3685 phq=1.0218 cons=0.0207 | [log1p] ccc=0.0970 rmse=4.1160 mae=3.0934 | [PHQ-9] ccc=0.0970 rmse=4.12 mae=3.09 pred_mean=3.74 pred_std=2.16
2026-05-15 16:18:15,400 - INFO - Epoch 73/300 [Multitask] | train_loss=0.447630 | parts ord=0.3102 bin=0.0741 ter=0.2578 phq=0.9499 cons=0.0146 | [log1p] ccc=0.0399 rmse=4.3754 mae=3.2270 | [PHQ-9] ccc=0.0399 rmse=4.38 mae=3.23 pred_mean=3.87 pred_std=2.42
2026-05-15 16:18:16,475 - INFO - Epoch 74/300 [Multitask] | train_loss=0.405620 | parts ord=0.2816 bin=0.0319 ter=0.1915 phq=1.1940 cons=0.0206 | [log1p] ccc=0.0689 rmse=4.1482 mae=3.1959 | [PHQ-9] ccc=0.0689 rmse=4.15 mae=3.20 pred_mean=3.26 pred_std=1.99
2026-05-15 16:18:17,390 - INFO - Epoch 75/300 [Multitask] | train_loss=0.404177 | parts ord=0.2710 bin=0.0545 ter=0.2193 phq=1.1461 cons=0.0192 | [log1p] ccc=0.1059 rmse=4.1369 mae=3.0661 | [PHQ-9] ccc=0.1059 rmse=4.14 mae=3.07 pred_mean=2.79 pred_std=1.94
2026-05-15 16:18:18,224 - INFO - Epoch 76/300 [Multitask] | train_loss=0.401113 | parts ord=0.2357 bin=0.1359 ter=0.3229 phq=0.9230 cons=0.0207 | [log1p] ccc=0.1218 rmse=4.1123 mae=3.0310 | [PHQ-9] ccc=0.1218 rmse=4.11 mae=3.03 pred_mean=2.92 pred_std=2.04
2026-05-15 16:18:19,408 - INFO - Epoch 77/300 [Multitask] | train_loss=0.374868 | parts ord=0.2445 bin=0.0766 ter=0.2400 phq=0.9015 cons=0.0184 | [log1p] ccc=0.0184 rmse=4.2513 mae=3.2530 | [PHQ-9] ccc=0.0184 rmse=4.25 mae=3.25 pred_mean=3.46 pred_std=2.03
2026-05-15 16:18:20,299 - INFO - Epoch 78/300 [Multitask] | train_loss=0.415496 | parts ord=0.2863 bin=0.1050 ter=0.2279 phq=0.8726 cons=0.0149 | [log1p] ccc=0.0287 rmse=4.2311 mae=3.2299 | [PHQ-9] ccc=0.0287 rmse=4.23 mae=3.23 pred_mean=3.39 pred_std=2.02
2026-05-15 16:18:21,170 - INFO - Epoch 79/300 [Multitask] | train_loss=0.354694 | parts ord=0.2419 bin=0.0588 ter=0.1912 phq=0.9062 cons=0.0131 | [log1p] ccc=0.0292 rmse=4.3076 mae=3.1804 | [PHQ-9] ccc=0.0292 rmse=4.31 mae=3.18 pred_mean=3.27 pred_std=2.15
2026-05-15 16:18:22,440 - INFO - Epoch 80/300 [Multitask] | train_loss=0.320552 | parts ord=0.2102 bin=0.0615 ter=0.1631 phq=1.0154 cons=0.0141 | [log1p] ccc=0.0075 rmse=4.3452 mae=3.3336 | [PHQ-9] ccc=0.0075 rmse=4.35 mae=3.33 pred_mean=3.59 pred_std=2.20
2026-05-15 16:18:23,996 - INFO - Epoch 81/300 [Multitask] | train_loss=0.294085 | parts ord=0.1827 bin=0.0742 ter=0.1872 phq=0.8517 cons=0.0147 | [log1p] ccc=-0.0030 rmse=4.3318 mae=3.3196 | [PHQ-9] ccc=-0.0030 rmse=4.33 mae=3.32 pred_mean=3.57 pred_std=2.13
2026-05-15 16:18:25,635 - INFO - Epoch 82/300 [Multitask] | train_loss=0.264775 | parts ord=0.1608 bin=0.0432 ter=0.1755 phq=0.8544 cons=0.0216 | [log1p] ccc=0.0858 rmse=4.2063 mae=3.1879 | [PHQ-9] ccc=0.0858 rmse=4.21 mae=3.19 pred_mean=3.34 pred_std=2.22
2026-05-15 16:18:27,125 - INFO - Epoch 83/300 [Multitask] | train_loss=0.275969 | parts ord=0.1806 bin=0.0263 ter=0.1245 phq=1.0483 cons=0.0167 | [log1p] ccc=0.1143 rmse=4.0812 mae=2.9818 | [PHQ-9] ccc=0.1143 rmse=4.08 mae=2.98 pred_mean=3.01 pred_std=1.97
2026-05-15 16:18:28,798 - INFO - Epoch 84/300 [Multitask] | train_loss=0.313583 | parts ord=0.2033 bin=0.0577 ter=0.1614 phq=1.0169 cons=0.0234 | [log1p] ccc=0.0514 rmse=4.2022 mae=3.2275 | [PHQ-9] ccc=0.0514 rmse=4.20 mae=3.23 pred_mean=3.54 pred_std=2.10
2026-05-15 16:18:30,722 - INFO - Epoch 85/300 [Multitask] | train_loss=0.304293 | parts ord=0.2007 bin=0.0742 ter=0.1456 phq=0.9495 cons=0.0130 | [log1p] ccc=0.0495 rmse=4.2297 mae=3.2104 | [PHQ-9] ccc=0.0495 rmse=4.23 mae=3.21 pred_mean=3.41 pred_std=2.12
2026-05-15 16:18:32,651 - INFO - Epoch 86/300 [Multitask] | train_loss=0.293462 | parts ord=0.1803 bin=0.0770 ter=0.1807 phq=0.9060 cons=0.0212 | [log1p] ccc=0.0669 rmse=4.2463 mae=3.1968 | [PHQ-9] ccc=0.0669 rmse=4.25 mae=3.20 pred_mean=3.22 pred_std=2.18
2026-05-15 16:18:34,500 - INFO - Epoch 87/300 [Multitask] | train_loss=0.287549 | parts ord=0.1974 bin=0.0390 ter=0.1413 phq=0.8139 cons=0.0123 | [log1p] ccc=-0.0424 rmse=4.4820 mae=3.6485 | [PHQ-9] ccc=-0.0424 rmse=4.48 mae=3.65 pred_mean=3.99 pred_std=2.28
2026-05-15 16:18:36,625 - INFO - Epoch 88/300 [Multitask] | train_loss=0.234219 | parts ord=0.1469 bin=0.0179 ter=0.1248 phq=0.9143 cons=0.0153 | [log1p] ccc=0.0487 rmse=4.3403 mae=3.3981 | [PHQ-9] ccc=0.0487 rmse=4.34 mae=3.40 pred_mean=3.55 pred_std=2.37
2026-05-15 16:18:39,105 - INFO - Epoch 89/300 [Multitask] | train_loss=0.255158 | parts ord=0.1596 bin=0.0408 ter=0.1572 phq=0.8222 cons=0.0117 | [log1p] ccc=0.1071 rmse=4.2269 mae=3.1467 | [PHQ-9] ccc=0.1071 rmse=4.23 mae=3.15 pred_mean=3.00 pred_std=2.25
2026-05-15 16:18:41,463 - INFO - Epoch 90/300 [Multitask] | train_loss=0.223883 | parts ord=0.1495 bin=0.0117 ter=0.1119 phq=0.7602 cons=0.0110 | [log1p] ccc=0.0279 rmse=4.3643 mae=3.3384 | [PHQ-9] ccc=0.0279 rmse=4.36 mae=3.34 pred_mean=3.49 pred_std=2.31
2026-05-15 16:18:43,994 - INFO - Epoch 91/300 [Multitask] | train_loss=0.221894 | parts ord=0.1408 bin=0.0186 ter=0.1191 phq=0.8265 cons=0.0130 | [log1p] ccc=-0.0029 rmse=4.4311 mae=3.4326 | [PHQ-9] ccc=-0.0029 rmse=4.43 mae=3.43 pred_mean=3.71 pred_std=2.34
2026-05-15 16:18:46,606 - INFO - Epoch 92/300 [Multitask] | train_loss=0.309436 | parts ord=0.2082 bin=0.0739 ter=0.1532 phq=0.8454 cons=0.0189 | [log1p] ccc=0.0330 rmse=4.3772 mae=3.3310 | [PHQ-9] ccc=0.0330 rmse=4.38 mae=3.33 pred_mean=3.60 pred_std=2.38
2026-05-15 16:18:49,205 - INFO - Epoch 93/300 [Multitask] | train_loss=0.200556 | parts ord=0.1261 bin=0.0195 ter=0.0955 phq=0.8268 cons=0.0156 | [log1p] ccc=0.1209 rmse=4.2378 mae=3.2407 | [PHQ-9] ccc=0.1209 rmse=4.24 mae=3.24 pred_mean=2.99 pred_std=2.34
2026-05-15 16:18:51,718 - INFO - Epoch 94/300 [Multitask] | train_loss=0.207878 | parts ord=0.1195 bin=0.0195 ter=0.1429 phq=0.8270 cons=0.0124 | [log1p] ccc=0.0113 rmse=4.3569 mae=3.3956 | [PHQ-9] ccc=0.0113 rmse=4.36 mae=3.40 pred_mean=3.69 pred_std=2.25
2026-05-15 16:18:54,207 - INFO - Epoch 95/300 [Multitask] | train_loss=0.195216 | parts ord=0.1235 bin=0.0148 ter=0.0896 phq=0.8220 cons=0.0150 | [log1p] ccc=0.0256 rmse=4.3633 mae=3.2951 | [PHQ-9] ccc=0.0256 rmse=4.36 mae=3.30 pred_mean=3.55 pred_std=2.31
2026-05-15 16:18:56,390 - INFO - Epoch 96/300 [Multitask] | train_loss=0.211397 | parts ord=0.1385 bin=0.0205 ter=0.1025 phq=0.7525 cons=0.0143 | [log1p] ccc=0.1016 rmse=4.2800 mae=3.2524 | [PHQ-9] ccc=0.1016 rmse=4.28 mae=3.25 pred_mean=3.06 pred_std=2.36
2026-05-15 16:18:58,378 - INFO - Epoch 97/300 [Multitask] | train_loss=0.234481 | parts ord=0.1639 bin=0.0074 ter=0.0856 phq=0.8602 cons=0.0082 | [log1p] ccc=-0.0128 rmse=4.4714 mae=3.6226 | [PHQ-9] ccc=-0.0128 rmse=4.47 mae=3.62 pred_mean=4.04 pred_std=2.38
2026-05-15 16:19:00,225 - INFO - Epoch 98/300 [Multitask] | train_loss=0.219102 | parts ord=0.1395 bin=0.0236 ter=0.1070 phq=0.8505 cons=0.0141 | [log1p] ccc=0.0973 rmse=4.2643 mae=3.2676 | [PHQ-9] ccc=0.0973 rmse=4.26 mae=3.27 pred_mean=3.02 pred_std=2.29
2026-05-15 16:19:01,987 - INFO - Epoch 99/300 [Multitask] | train_loss=0.235261 | parts ord=0.1597 bin=0.0208 ter=0.0855 phq=0.8943 cons=0.0203 | [log1p] ccc=0.0561 rmse=4.3169 mae=3.2993 | [PHQ-9] ccc=0.0561 rmse=4.32 mae=3.30 pred_mean=3.26 pred_std=2.28
2026-05-15 16:19:03,886 - INFO - Epoch 100/300 [Multitask] | train_loss=0.212278 | parts ord=0.1317 bin=0.0097 ter=0.1018 phq=0.9343 cons=0.0191 | [log1p] ccc=0.0731 rmse=4.3014 mae=3.2600 | [PHQ-9] ccc=0.0731 rmse=4.30 mae=3.26 pred_mean=3.03 pred_std=2.25
